Event,n
U43194,9
U43195,6
U43196,16
U43197,13
U43198,21
U43199,9
U43200,9
U43201,9
U43202,7
U43203,5
U43204,5
U43205,7
U43206,8
U43207,10
U43208,9
U43209,12
U43210,9
U43211,4
U43212,5
U43213,5
U43214,6
U43215,7
U43216,7
U43217,5
U43218,146
U43219,7
U43220,10
U43221,2
U43222,16
U43223,8
U43224,10
U43225,7
U43226,9
U43227,10
U43228,9
U43229,12
U43230,6
U43231,9
U43232,7
U43233,6
U43234,7
U43235,24
U43236,6
U43237,9
U43238,9
U43239,6
U43240,4
U43241,4
U43242,5
U43243,5
U43244,5
U43245,2
U43246,11
U43247,2
U43248,5
U43249,4
U43250,3
U43251,3
U43252,9
U43253,6
U43254,2
U43255,2
U43256,8
U43257,6
U43258,3
U43259,9
U43260,5
U43261,7
U43262,10
U43263,11
U43264,13
U43265,22
U43266,11
U43267,6
U43268,16
U43269,12
U43270,12
U43271,8
U43272,16
U43273,12
U43274,15
U43275,8
U43276,9
U43277,12
U43278,10
U43279,3
U43280,15
U43281,4
U43282,13
U43283,5
U43284,9
U43285,9
U43286,6
U43287,8
U43288,4
U43289,7
U43290,5
U43291,11
U43292,5
U43293,15
U43294,7
U43295,10
U43296,5
U43297,15
U43298,4
U43299,17
U43300,23
U43301,24
U43302,9
U43303,8
U43304,5
U43305,10
U43306,12
U43307,7
U43308,7
U43309,5
U43310,13
U43311,9
U43312,6
U43313,7
U43314,6
U43315,9
U43316,6
U43317,9
U43318,5
U43319,11
U43320,9
U43321,31
U43322,4
U43323,5
U43324,4
U43325,5
U43326,12
U43327,31
U43328,9
U43329,12
U43330,7
U43331,44
U43332,9
U43333,8
U43334,15
U43335,6
U43336,7
U43337,4
U43338,7
U43339,6
U43340,23
U43341,11
U43342,74
U43343,8
U43344,10
U43345,7
U43346,6
U43347,24
U43348,8
U43349,9
U43350,24
U43351,5
U43352,5
U43353,2
U43354,5
U43355,5
U43356,19
U43357,10
U43358,5
U43359,12
U43360,4
U43361,11
U43363,5
U43364,8
U43365,7
U43366,11
U43367,3
U43368,6
U43369,7
U43370,3
U43371,3
U43372,6
U43373,15
U43374,3
U43375,5
U43376,8
U43377,15
U43378,6
U43379,8
U43380,2
U43381,5
U43382,4
U43383,9
U43384,11
U43385,7
U43386,6
U43387,13
U43388,6
U43389,10
U43390,10
U43391,9
U43392,237
U43393,8
U43394,9
U43395,6
U43396,1
U43397,8
U43398,11
U43399,22
U43400,28
U43401,2
U43402,5
U43403,9
U43404,6
U43405,2
U43406,10
U43407,4
U43408,9
U43409,3
U43410,5
U43411,5
U43412,4
U43413,12
U43414,13
U43415,19
U43416,6
U43417,6
U43418,9
U43419,12
U43420,1
U43421,4
U43422,7
U43423,4
U43424,5
U43425,7
U43426,9
U43427,15
U43428,15
U43429,8
U43430,2
U43431,7
U43432,8
U43433,9
U43434,7
U43435,5
U43436,8
U43437,8
U43438,10
U43439,6
U43440,8
U43441,7
U43442,10
U43443,5
U43444,6
U43445,7
U43446,7
U43447,5
U43448,90
U43449,7
U43450,10
U43451,8
U43452,6
U43453,14
U43454,7
U43455,11
U43456,18
U43457,5
U43458,7
U43459,11
U43460,11
U43461,8
U43462,8
U43463,9
U43464,8
U43465,6
U43466,10
U43467,7
U43468,7
U43469,11
U43470,2
U43471,10
U43472,7
U43473,13
U43474,11
U43475,8
U43476,8
U43477,7
U43478,11
U43479,5
U43480,11
U43481,12
U43482,5
U43483,3
U43484,1
U43485,3
U43486,5
U43487,10
U43488,4
U43489,6
U43490,18
U43491,99
U43492,5
U43493,13
U43494,7
U43495,9
U43496,5
U43497,5
U43498,9
U43499,7
U43500,4
U43501,8
U43502,6
U43503,4
U43504,9
U43505,6
U43506,28
U43507,2
U43508,3
U43509,7
U43510,5
U43511,10
U43512,28
U43513,4
U43514,5
U43515,7
U43516,5
U43517,5
U43518,7
U43519,11
U43520,12
U43521,12
U43522,20
U43523,12
U43524,13
U43525,23
U43526,4
U43527,9
U43528,5
U43529,6
U43530,4
U43531,4
U43532,6
U43533,7
U43534,7
U43535,5
U43536,19
U43537,26
U43538,35
U43539,3
U43540,8
U43541,6
U43542,4
U43543,3
U43544,7
U43545,4
U43546,6
U43547,36
U43548,4
U43549,6
U43550,5
U43551,4
U43552,6
U43553,46
U43554,4
U43555,4
U43556,7
U43557,12
U43558,3
U43559,25
U43560,3
U43561,4
U43562,3
U43563,5
U43564,6
U43565,4
U43566,3
U43567,72
U43568,7
U43569,6
U43570,7
U43571,8
U43572,2
U43573,18
U43574,6
U43575,3
U43576,4
U43577,7
U43578,10
U43579,3
U43580,11
U43581,14
U43582,3
U43583,7
U43584,6
U43585,6
U43586,14
U43587,6
U43588,5
U43589,6
U43590,7
U43591,3
U43592,4
U43593,4
U43594,11
U43595,6
U43596,2
U43597,5
U43598,4
U43599,8
U43600,8
U43601,6
U43602,11
U43603,12
U43604,5
U43605,5
U43606,9
U43607,15
U43608,6
U43609,11
U43610,169
U43611,3
U43612,6
U43613,4
U43614,19
U43615,4
U43616,26
U43617,47
U43618,54
U43619,7
U43620,6
U43621,5
U43622,4
U43623,4
U43624,7
U43625,12
U43626,5
U43627,4
U43628,3
U43629,4
U43630,21
U43631,17
U43632,5
U43633,9
U43634,12
U43635,4
U43636,9
U43637,4
U43638,3
U43639,3
U43640,12
U43641,3
U43642,10
U43643,30
U43644,24
U43645,13
U43646,5
U43647,25
U43648,7
U43649,4
U43650,11
U43651,8
U43652,15
U43653,7
U43654,14
U43655,9
U43656,9
U43657,9
U43658,7
U43659,16
U43660,6
U43661,9
U43662,7
U43663,11
U43664,9
U43665,14
U43666,12
U43667,4
U43668,4
U43669,10
U43670,16
U43671,17
U43672,216
U43673,7
U43674,8
U43675,12
U43676,6
U43677,14
U43678,8
U43679,4
U43680,11
U43681,15
U43682,54
U43683,10
U43684,7
U43685,10
U43686,9
U43687,6
U43688,14
U43689,6
U43690,3
U43691,5
U43692,4
U43693,8
U43694,6
U43695,7
U43696,10
U43697,166
U43698,5
U43699,12
U43700,6
U43701,5
U43702,6
U43703,24
U43704,11
U43705,7
U43706,5
U43707,11
U43708,16
U43709,11
U43710,8
U43711,9
U43712,7
U43713,26
U43714,11
U43715,11
U43716,8
U43717,17
U43718,7
U43719,12
U43720,8
U43721,5
U43722,9
U43723,32
U43724,6
U43725,12
U43726,8
U43727,7
U43728,15
U43729,5
U43730,17
U43731,8
U43732,12
U43733,8
U43734,15
U43735,5
U43736,9
U43737,7
U43738,11
U43739,11
U43740,10
U43741,12
U43742,4
U43743,6
U43744,9
U43745,6
U43746,3
U43747,9
U43748,3
U43749,4
U43750,11
U43751,7
U43752,5
U43753,4
U43754,10
U43755,9
U43756,9
U43757,8
U43758,6
U43759,79
U43760,75
U43761,67
U43762,71
U43763,62
U43764,57
U43765,24
U43766,9
U43767,3
U43768,6
U43769,11
U43770,6
U43771,5
U43772,5
U43773,5
U43774,3
U43775,7
U43776,7
U43777,7
U43778,7
U43779,1
U43780,6
U43781,4
U43782,15
U43783,8
U43784,9
U43785,10
U43786,7
U43787,6
U43788,6
U43789,9
U43790,18
U43791,4
U43792,10
U43793,47
U43794,7
U43795,5
U43796,6
U43797,19
U43798,10
U43799,13
U43800,12
U43801,16
U43802,14
U43803,12
U43804,4
U43805,5
U43806,18
U43807,14
U43808,10
U43809,4
U43810,8
U43811,7
U43812,4
U43813,5
U43814,11
U43815,9
U43816,6
U43817,7
U43818,9
U43819,5
U43820,26
U43821,8
U43822,6
U43823,5
U43824,8
U43825,6
U43826,5
U43827,5
U43828,15
U43829,7
U43830,10
U43831,4
U43832,15
U43833,8
U43834,5
U43835,5
U43836,4
U43837,8
U43838,3
U43839,8
U43840,8
U43841,5
U43842,11
U43843,8
U43844,7
U43845,4
U43846,4
U43847,5
U43848,5
U43849,5
U43850,6
U43851,8
U43852,4
U43853,18
U43854,6
U43855,7
U43856,4
U43857,10
U43858,5
U43859,6
U43860,8
U43861,5
U43862,9
U43863,8
U43864,8
U43865,4
U43866,12
U43867,33
U43868,7
U43869,8
U43870,11
U43871,29
U43872,5
U43873,10
U43874,12
U43875,5
U43876,21
U43877,21
U43878,13
U43879,8
U43880,4
U43881,4
U43882,3
U43883,14
U43884,5
U43885,10
U43886,8
U43887,7
U43888,5
U43889,6
U43890,5
U43891,8
U43892,13
U43893,10
U43894,8
U43895,16
U43896,13
U43897,10
U43898,17
U43899,39
U43900,4
U43901,7
U43902,8
U43903,7
U43904,3
U43905,25
U43906,2
U43907,13
U43908,23
U43909,7
U43910,13
U43911,4
U43912,14
U43913,68
U43914,6
U43915,10
U43916,19
U43917,9
U43918,5
U43919,10
U43920,7
U43921,5
U43922,11
U43923,5
U43924,5
U43925,3
U43926,7
U43927,5
U43928,8
U43929,7
U43930,6
U43931,6
U43932,7
U43933,11
U43934,10
U43935,6
U43936,6
U43937,4
U43938,5
U43939,7
U43940,9
U43941,6
U43942,3
U43943,5
U43944,14
U43945,4
U43946,3
U43947,3
U43948,3
U43949,2
U43950,9
U43951,3
U43952,10
U43953,4
U43954,12
U43955,3
U43956,9
U43957,5
U43958,27
U43959,11
U43960,17
U43961,29
U43962,10
U43963,3
U43964,4
U43965,30
U43966,3
U43967,3
U43968,2
U43969,5
U43970,8
U43971,6
U43972,3
U43973,4
U43974,3
U43975,13
U43976,4
U43977,6
U43978,5
U43979,5
U43980,2
U43981,13
U43982,6
U43983,4
U43984,8
U43985,3
U43986,9
U43987,9
U43988,6
U43989,6
U43990,8
U43991,9
U43992,10
U43993,8
U43994,9
U43995,3
U43996,12
U43997,4
U43998,2
U43999,4
U44000,92
U44001,6
U44002,8
U44003,3
U44004,6
U44005,22
U44006,31
U44007,6
U44008,10
U44009,6
U44010,11
U44011,7
U44012,8
U44013,7
U44014,7
U44015,24
U44016,8
U44017,3
U44018,31
U44019,5
U44020,4
U44021,26
U44022,3
U44023,16
U44024,3
U44025,6
U44026,3
U44027,11
U44028,7
U44029,5
U44030,45
U44031,7
U44032,5
U44033,17
U44034,3
U44035,9
U44036,7
U44037,15
U44038,61
U44039,6
U44040,3
U44041,14
U44042,9
U44043,6
U44044,8
U44045,5
U44046,16
U44047,8
U44048,30
U44049,16
U44050,10
U44051,4
U44052,3
U44053,4
U44054,9
U44055,4
U44056,3
U44057,3
U44058,8
U44059,4
U44060,2
U44061,4
U44062,3
U44063,5
U44064,8
U44065,21
U44066,35
U44067,3
U44068,2
U44069,34
U44070,10
U44071,51
U44072,22
U44073,13
U44074,10
U44075,23
U44076,9
U44077,5
U44078,6
U44079,4
U44080,3
U44081,5
U44082,5
U44083,19
U44084,2
U44085,5
U44086,6
U44087,2
U44088,8
U44089,4
U44090,2
U44091,2
U44092,24
U44093,2
U44094,8
U44095,29
U44096,7
U44097,3
U44098,5
U44099,9
U44100,1
U44101,2
U44102,8
U44103,4
U44104,15
U44105,4
U44106,4
U44107,4
U44108,4
U44109,3
U44110,5
U44111,7
U44112,5
U44113,12
U44114,11
U44115,32
U44116,3
U44117,10
U44118,2
U44119,7
U44120,4
U44121,6
U44122,5
U44123,3
U44124,23
U44125,16
U44126,10
U44127,6
U44128,17
U44129,12
U44130,31
U44131,12
U44132,12
U44133,4
U44134,13
U44135,6
U44136,9
U44137,13
U44138,7
U44139,10
U44140,19
U44141,5
U44142,8
U44143,9
U44144,12
U44145,10
U44146,8
U44147,6
U44148,10
U44149,10
U44150,12
U44151,16
U44152,4
U44153,6
U44154,8
U44155,8
U44156,4
U44157,6
U44158,5
U44159,3
U44160,7
U44161,6
U44162,10
U44163,6
U44164,5
U44165,8
U44166,5
U44167,8
U44168,9
U44169,8
U44170,5
U44171,8
U44172,14
U44173,7
U44174,31
U44175,8
U44176,34
U44177,4
U44178,7
U44179,9
U44180,7
U44181,29
U44182,10
U44183,9
U44184,7
U44185,3
U44186,7
U44187,7
U44188,8
U44189,6
U44190,2
U44191,6
U44192,8
U44193,5
U44194,7
U44195,2
U44196,3
U44197,6
U44198,10
U44199,11
U44200,3
U44201,10
U44202,5
U44203,4
U44204,5
U44205,8
U44206,8
U44207,6
U44208,9
U44209,8
U44210,11
U44211,5
U44212,6
U44213,10
U44214,12
U44215,4
U44216,3
U44217,11
U44218,10
U44219,8
U44220,5
U44221,62
U44222,11
U44223,12
U44224,23
U44225,30
U44226,10
U44227,9
U44228,5
U44229,6
U44230,10
U44231,36
U44232,27
U44233,442
U44234,7
U44235,5
U44236,9
U44237,5
U44238,6
U44239,17
U44240,10
U44241,2
U44242,5
U44243,2
U44244,4
U44245,5
U44246,13
U44247,14
U44248,7
U44249,19
U44250,8
U44251,13
U44252,7
U44253,9
U44254,9
U44255,27
U44256,13
U44257,33
U44258,6
U44259,9
U44260,12
U44261,11
U44262,6
U44263,5
U44264,9
U44265,3
U44266,14
U44267,12
U44268,14
U44269,24
U44270,3
U44271,10
U44272,5
U44273,14
U44274,19
U44275,13
U44276,42
U44277,11
U44278,13
U44279,15
U44280,5
U44281,5
U44282,7
U44283,11
U44284,13
U44285,12
U44286,5
U44287,7
U44288,6
U44289,11
U44290,8
U44291,16
U44292,114
U44293,11
U44294,8
U44295,9
U44296,13
U44297,8
U44298,7
U44299,7
U44300,10
U44301,9
U44302,17
U44303,11
U44304,11
U44305,9
U44306,12
U44307,13
U44308,22
U44309,9
U44310,11
U44311,14
U44312,11
U44313,5
U44314,4
U44315,8
U44316,16
U44317,11
U44318,18
U44319,5
U44320,9
U44321,12
U44322,8
U44323,7
U44324,11
U44325,12
U44326,26
U44327,22
U44328,5
U44329,6
U44330,8
U44331,4
U44332,40
U44333,7
U44334,12
U44335,6
U44336,5
U44337,6
U44338,14
U44339,12
U44340,15
U44341,7
U44342,5
U44343,9
U44344,11
U44345,7
U44346,10
U44347,52
U44348,9
U44349,7
U44350,27
U44351,8
U44352,8
U44353,13
U44354,6
U44355,9
U44356,12
U44357,7
U44358,8
U44359,5
U44360,8
U44361,54
U44362,11
U44363,15
U44364,12
U44365,13
U44366,23
U44367,12
U44368,10
U44369,8
U44370,4
U44371,9
U44372,11
U44373,10
U44374,8
U44375,8
U44376,8
U44377,11
U44378,15
U44379,19
U44380,7
U44381,10
U44382,13
U44383,11
U44384,10
U44385,6
U44386,9
U44387,9
U44388,9
U44389,7
U44390,14
U44391,20
U44392,7
U44393,8
U44394,8
U44395,7
U44396,5
U44397,6
U44398,7
U44399,54
U44400,7
U44401,9
U44402,5
U44403,7
U44404,8
U44405,13
U44406,13
U44407,6
U44408,11
U44409,22
U44410,11
U44411,15
U44412,7
U44413,11
U44414,7
U44415,6
U44416,9
U44417,4
U44418,9
U44419,10
U44420,13
U44421,10
U44422,24
U44423,23
U44424,6
U44425,9
U44426,8
U44427,9
U44428,16
U44429,11
U44430,6
U44431,9
U44432,17
U44433,7
U44434,14
U44435,11
U44436,9
U44437,11
U44438,5
U44439,9
U44440,9
U44441,9
U44442,10
U44443,7
U44444,7
U44445,10
U44446,24
U44447,9
U44448,14
U44449,6
U44450,8
U44451,10
U44452,11
U44453,9
U44454,8
U44455,4
U44456,10
U44457,7
U44458,10
U44459,21
U44460,11
U44461,6
U44462,8
U44463,6
U44464,7
U44465,26
U44466,12
U44467,12
U44468,5
U44469,45
U44470,7
U44471,7
U44472,8
U44473,7
U44474,6
U44475,5
U44476,12
U44477,19
U44478,7
U44479,40
U44480,6
U44481,7
U44482,10
U44483,25
U44484,12
U44485,7
U44486,10
U44487,8
U44488,5
U44489,7
U44490,9
U44491,6
U44492,23
U44493,14
U44494,8
U44495,7
U44496,13
U44497,7
U44498,9
U44499,7
U44500,6
U44501,6
U44502,10
U44503,5
U44504,3
U44505,7
U44506,6
U44507,13
U44508,4
U44509,6
U44510,6
U44511,5
U44512,7
U44513,5
U44514,7
U44515,12
U44516,5
U44517,4
U44518,10
U44519,19
U44520,5
U44521,52
U44522,11
U44523,8
U44524,5
U44525,7
U44526,24
U44527,10
U44528,5
U44529,6
U44530,4
U44531,5
U44532,7
U44533,6
U44534,5
U44535,8
U44536,7
U44537,6
U44538,3
U44539,9
U44540,24
U44541,18
U44542,52
U44543,9
U44544,4
U44545,16
U44546,5
U44547,8
U44548,9
U44549,12
U44550,10
U44551,13
U44552,10
U44553,13
U44554,13
U44555,11
U44556,6
U44557,16
U44558,6
U44559,14
U44560,5
U44561,13
U44562,15
U44563,8
U44564,7
U44565,5
U44566,11
U44567,6
U44568,8
U44569,13
U44570,7
U44571,9
U44572,12
U44573,9
U44574,7
U44575,9
U44576,29
U44577,6
U44578,15
U44579,10
U44580,8
U44581,7
U44582,11
U44583,9
U44584,18
U44585,11
U44586,11
U44587,9
U44588,9
U44589,7
U44590,8
U44591,9
U44592,12
U44593,13
U44594,14
U44595,10
U44596,9
U44597,8
U44598,9
U44599,15
U44600,6
U44601,11
U44602,9
U44603,11
U44604,6
U44605,8
U44606,10
U44607,26
U44608,11
U44609,8
U44610,6
U44611,31
U44612,10
U44613,6
U44614,13
U44615,9
U44616,6
U44617,13
U44618,10
U44619,6
U44620,10
U44621,6
U44622,10
U44623,13
U44624,6
U44625,14
U44626,8
U44627,6
U44628,10
U44629,12
U44630,6
U44631,7
U44632,8
U44633,7
U44634,8
U44635,7
U44636,6
U44637,2
U44638,7
U44639,9
U44640,9
U44641,10
U44642,12
U44643,13
U44644,16
U44645,13
U44646,13
U44647,18
U44648,10
U44649,8
U44650,7
U44651,10
U44652,17
U44653,13
U44654,6
U44655,7
U44656,15
U44657,15
U44658,8
U44659,9
U44660,8
U44661,7
U44662,4
U44663,10
U44664,11
U44665,10
U44666,12
U44667,10
U44668,9
U44669,8
U44670,10
U44671,7
U44672,15
U44673,6
U44674,12
U44675,9
U44676,8
U44677,46
U44678,10
U44679,55
U44680,9
U44681,10
U44682,13
U44683,17
U44684,8
U44685,7
U44686,13
U44687,16
U44688,9
U44689,7
U44690,7
U44691,8
U44692,7
U44693,9
U44694,7
U44695,7
U44696,7
U44697,8
U44698,11
U44699,10
U44700,9
U44701,20
U44702,15
U44703,22
U44704,21
U44705,8
U44706,9
U44707,10
U44708,11
U44709,10
U44710,6
U44711,85
U44712,3
U44713,12
U44714,6
U44715,165
U44716,7
U44717,5
U44718,7
U44719,12
U44720,8
U44721,14
U44722,10
U44723,10
U44724,7
U44725,11
U44726,5
U44727,13
U44728,40
U44729,6
U44730,222
U44731,3
U44732,7
U44733,8
U44734,12
U44735,8
U44736,5
U44737,5
U44738,8
U44739,12
U44740,8
U44741,10
U44742,8
U44743,11
U44744,12
U44745,7
U44746,16
U44747,8
U44748,9
U44749,15
U44750,13
U44751,7
U44752,8
U44753,21
U44754,13
U44755,13
U44756,10
U44757,4
U44758,16
U44759,14
U44760,6
U44761,5
U44762,7
U44763,10
U44764,8
U44765,9
U44766,10
U44767,7
U44768,10
U44769,2
U44770,6
U44771,3
U44772,5
U44773,21
U44774,6
U44775,9
U44776,22
U44777,13
U44778,12
U44779,7
U44780,11
U44781,8
U44782,7
U44783,5
U44784,9
U44785,6
U44786,6
U44787,10
U44788,7
U44789,24
U44790,12
U44791,5
U44792,9
U44793,6
U44794,30
U44795,10
U44796,6
U44797,5
U44798,7
U44799,6
U44800,10
U44801,15
U44802,8
U44803,12
U44804,7
U44805,5
U44806,7
U44807,8
U44808,17
U44809,15
U44810,7
U44811,8
U44812,8
U44813,13
U44814,7
U44815,14
U44816,7
U44817,14
U44818,7
U44819,10
U44820,11
U44821,4
U44822,47
U44823,7
U44824,6
U44825,6
U44826,7
U44827,6
U44828,7
U44829,5
U44830,3
U44831,4
U44832,7
U44833,8
U44834,4
U44835,4
U44836,13
U44837,13
U44838,8
U44839,4
U44840,3
U44841,8
U44842,10
U44843,5
U44844,8
U44845,3
U44846,6
U44847,5
U44848,7
U44849,243
U44850,4
U44851,2
U44852,10
U44853,9
U44854,5
U44855,8
U44856,14
U44857,30
U44858,4
U44859,6
U44860,7
U44861,7
U44862,9
U44863,5
U44864,3
U44865,14
U44866,126
U44867,7
U44868,19
U44869,42
U44870,4
U44871,49
U44872,4
U44873,8
U44874,5
U44875,30
U44876,3
U44877,6
U44878,16
U44879,16
U44880,7
U44881,11
U44882,10
U44883,6
U44884,6
U44885,17
U44886,2
U44887,4
U44888,24
U44889,11
U44890,17
U44891,5
U44892,6
U44893,8
U44894,4
U44895,14
U44896,15
U44897,10
U44898,9
U44899,8
U44900,10
U44901,11
U44902,8
U44903,9
U44904,18
U44905,10
U44906,10
U44907,6
U44908,9
U44909,11
U44910,14
U44911,8
U44912,15
U44913,9
U44914,15
U44915,24
U44916,8
U44917,6
U44918,6
U44919,13
U44920,7
U44921,7
U44922,8
U44923,11
U44924,53
U44925,12
U44926,10
U44927,6
U44928,10
U44929,6
U44930,14
U44931,7
U44932,28
U44933,11
U44934,6
U44935,6
U44936,7
U44937,6
U44938,26
U44939,6
U44940,93
U44941,6
U44942,7
U44943,106
U44944,3
U44945,16
U44947,6
U44948,3
U44949,3
U44950,7
U44951,29
U44952,38
U44953,10
U44954,11
U44955,14
U44956,253
U44957,13
U44958,4
U44959,8
U44960,8
U44961,12
U44962,9
U44963,7
U44964,44
U44965,8
U44966,48
U44967,19
U44968,96
U44969,9
U44970,7
U44971,17
U44972,13
U44973,12
U44974,21
U44975,95
U44976,13
U44977,2
U44978,10
U44979,8
U44980,9
U44981,6
U44982,1
U44983,5
U44984,3
U44985,6
U44986,7
U44987,6
U44988,28
U44989,7
U44990,7
U44991,5
U44992,11
U44993,6
U44994,7
U44995,11
U44996,8
U44997,15
U44998,6
U45000,8
U45001,7
U45002,40
U45003,4
U45004,16
U45005,5
U45006,45
U45007,7
U45008,6
U45009,12
U45010,12
U45011,8
U45012,75
U45013,7
U45014,63
U45015,4
U45016,76
U45017,61
U45018,54
U45019,4
U45020,9
U45021,8
U45022,2
U45023,3
U45024,8
U45025,11
U45026,15
U45027,32
U45028,4
U45029,8
U45030,9
U45031,7
U45032,6
U45033,7
U45034,11
U45035,9
U45036,12
U45037,9
U45038,19
U45039,10
U45040,10
U45041,6
U45042,2
U45043,12
U45044,9
U45045,3
U45046,11
U45047,11
U45048,19
U45049,9
U45050,15
U45051,14
U45052,11
U45053,14
U45054,7
U45055,4
U45056,11
U45057,12
U45058,10
U45059,8
U45060,9
U45061,9
U45062,8
U45063,4
U45064,11
U45065,13
U45066,6
U45067,9
U45068,36
U45069,4
U45070,4
U45071,12
U45072,10
U45073,9
U45074,9
U45075,9
U45076,35
U45077,10
U45078,6
U45079,12
U45080,9
U45081,15
U45082,57
U45083,6
U45084,3
U45085,5
U45086,3
U45087,115
U45088,19
U45089,11
U45090,3
U45091,2
U45092,17
U45093,8
U45094,4
U45095,11
U45096,6
U45097,10
U45098,2
U45099,6
U45100,268
U45101,13
U45102,3
U45103,5
U45104,11
U45105,19
U45106,4
U45107,5
U45108,5
U45109,22
U45110,9
U45111,7
U45112,7
U45113,4
U45114,17
U45115,11
U45116,11
U45117,9
U45118,8
U45119,11
U45120,12
U45121,6
U45122,7
U45123,8
U45124,7
U45125,10
U45126,12
U45127,18
U45128,11
U45129,7
U45130,19
U45131,7
U45132,17
U45133,7
U45134,8
U45135,19
U45136,10
U45137,8
U45138,9
U45139,55
U45140,10
U45141,30
U45142,16
U45143,10
U45144,12
U45145,9
U45146,7
U45147,9
U45148,6
U45149,15
U45150,9
U45151,12
U45152,7
U45153,4
U45154,6
U45155,8
U45156,6
U45157,5
U45158,13
U45159,19
U45160,5
U45161,16
U45162,5
U45163,13
U45164,8
U45165,8
U45166,53
U45167,7
U45168,7
U45169,7
U45170,6
U45171,25
U45172,28
U45173,5
U45174,10
U45175,9
U45176,16
U45177,10
U45178,42
U45179,18
U45180,18
U45181,19
U45182,10
U45183,6
U45184,10
U45185,7
U45186,13
U45187,8
U45188,10
U45189,7
U45190,8
U45191,12
U45192,13
U45193,10
U45194,15
U45195,10
U45196,12
U45197,11
U45198,10
U45199,11
U45200,12
U45201,9
U45202,11
U45203,5
U45204,8
U45205,12
U45206,14
U45207,15
U45208,7
U45209,8
U45210,15
U45211,10
U45212,10
U45213,12
U45214,11
U45215,4
U45216,16
U45217,18
U45218,9
U45219,7
U45220,4
U45221,9
U45222,6
U45223,20
U45224,3
U45225,15
U45226,9
U45227,30
U45228,9
U45229,7
U45230,3
U45231,25
U45232,16
U45233,9
U45234,10
U45235,5
U45236,8
U45237,5
U45238,7
U45239,4
U45240,32
U45241,4
U45242,7
U45243,7
U45244,6
U45245,6
U45246,8
U45247,6
U45248,9
U45249,18
U45250,14
U45251,5
U45252,3
U45253,45
U45254,18
U45255,8
U45256,7
U45257,8
U45258,2
U45259,4
U45260,6
U45261,12
U45262,3
U45263,8
U45264,16
U45265,9
U45266,6
U45267,4
U45268,3
U45269,10
U45270,8
U45271,3
U45272,7
U45273,7
U45274,5
U45275,18
U45276,6
U45277,7
U45278,36
U45279,23
U45280,13
U45281,82
U45282,9
U45283,7
U45284,25
U45285,10
U45286,4
U45287,70
U45288,8
U45289,2
U45290,65
U45291,19
U45292,76
U45293,17
U45294,7
U45295,12
U45296,9
U45297,7
U45298,13
U45299,18
U45300,23
U45301,10
U45302,8
U45303,17
U45304,7
U45305,9
U45306,4
U45307,25
U45308,7
U45309,5
U45310,4
U45311,92
U45312,18
U45313,6
U45314,8
U45315,23
U45316,4
U45317,10
U45318,4
U45319,6
U45320,3
U45321,11
U45322,8
U45323,13
U45324,16
U45325,7
U45326,8
U45327,21
U45328,8
U45329,8
U45330,10
U45331,6
U45332,13
U45333,16
U45334,30
U45335,13
U45336,13
U45337,7
U45338,7
U45339,15
U45340,12
U45341,9
U45342,8
U45343,5
U45344,11
U45345,18
U45346,10
U45347,6
U45348,15
U45349,6
U45350,13
U45351,5
U45352,15
U45353,6
U45354,6
U45355,9
U45356,16
U45357,7
U45358,42
U45359,85
U45360,5
U45361,8
U45362,9
U45363,26
U45364,11
U45365,8
U45366,10
U45367,12
U45368,9
U45369,12
U45370,8
U45371,9
U45372,12
U45373,12
U45374,8
U45375,12
U45376,9
U45377,14
U45378,11
U45379,8
U45380,9
U45381,4
U45382,15
U45383,10
U45384,10
U45385,10
U45386,9
U45387,8
U45388,12
U45389,14
U45390,8
U45391,7
U45392,8
U45393,5
U45394,8
U45395,9
U45396,10
U45397,6
U45398,20
U45399,11
U45400,20
U45401,9
U45402,9
U45403,15
U45404,12
U45405,8
U45406,7
U45407,21
U45408,8
U45409,9
U45410,9
U45411,15
U45412,8
U45413,20
U45414,6
U45415,10
U45416,25
U45417,12
U45418,13
U45419,7
U45420,9
U45421,19
U45422,12
U45423,11
U45424,12
U45425,5
U45426,10
U45427,4
U45428,6
U45429,8
U45430,6
U45431,9
U45432,10
U45433,10
U45434,11
U45435,25
U45436,8
U45437,17
U45438,38
U45439,8
U45440,14
U45441,13
U45442,17
U45443,5
U45444,9
U45445,11
U45446,36
U45447,12
U45448,19
U45449,6
U45450,10
U45451,6
U45452,7
U45453,12
U45454,7
U45455,7
U45456,11
U45457,7
U45458,11
U45459,9
U45460,14
U45461,9
U45462,10
U45463,10
U45464,10
U45465,6
U45466,10
U45467,29
U45468,8
U45469,8
U45470,6
U45471,5
U45472,10
U45473,49
U45474,6
U45475,42
U45476,10
U45477,13
U45478,11
U45479,5
U45480,7
U45481,8
U45482,7
U45483,10
U45484,10
U45485,6
U45486,9
U45487,7
U45488,5
U45489,8
U45490,9
U45491,5
U45492,6
U45493,5
U45494,17
U45495,5
U45496,8
U45497,4
U45498,8
U45499,16
U45500,5
U45501,4
U45502,7
U45503,6
U45504,5
U45505,6
U45506,7
U45507,8
U45508,12
U45509,11
U45510,7
U45511,5
U45512,35
U45513,13
U45514,13
U45515,10
U45516,8
U45517,4
U45518,9
U45519,11
U45520,6
U45521,3
U45522,7
U45523,6
U45524,16
U45525,199
U45526,7
U45527,7
U45528,3
